css-175oi2r href,css-9pa8cd src,css-1jxf684,css-1jxf684 2,css-1jxf684 3,css-146c3p1,css-1jxf684 4,css-1jxf684 5,css-1jxf684 6,css-1jxf684 7,css-146c3p1 href,css-175oi2r href 4
https://x.com/dca7995,https://pbs.twimg.com/profile_images/1554091144417579009/OzKGJbSm_normal.jpg,Dallas,@dca7995,·,Mar 23,"lol.  Comments are great!  Now you’re even a Twitter loser Dan!  Twas your final frontier, and now it’s down the toilet like everything else you touch.",9,,,https://x.com/dca7995/status/2036085258290897181,https://x.com/dca7995/status/2036085258290897181/analytics
https://x.com/Whitey_Blunder,https://pbs.twimg.com/profile_images/1789134054190960640/WIheVp0y_normal.jpg,Jesse Starke,@Whitey_Blunder,·,Mar 24,WE SHOULD BE ATTACKING ISRAEL,7,,,https://x.com/Whitey_Blunder/status/2036451984551862724,https://x.com/Whitey_Blunder/status/2036451984551862724/analytics
https://x.com/Yossi_Kupchik,https://pbs.twimg.com/profile_images/463700041438208000/utShrj2Q_normal.png,YossiK,@Yossi_Kupchik,·,Mar 23,How bout you shut the fuck up !,137,1,,https://x.com/Yossi_Kupchik/status/2036023233716048138,https://x.com/Yossi_Kupchik/status/2036023233716048138/analytics
https://x.com/ArtRebel5,https://pbs.twimg.com/profile_images/2007671406436184064/OFiU6sG5_normal.jpg,Art_Rebel,@ArtRebel5,·,Mar 24,Histrionic much?,9,,,https://x.com/ArtRebel5/status/2036240431894139034,https://x.com/ArtRebel5/status/2036240431894139034/analytics
https://x.com/JoLo6669,https://pbs.twimg.com/profile_images/2001851639771119617/8KKjvSbJ_normal.jpg,Loounger,@JoLo6669,·,Mar 23,Your both bitches keep bombing the shit out of everything,9,,,https://x.com/JoLo6669/status/2036052881120383124,https://x.com/JoLo6669/status/2036052881120383124/analytics
https://x.com/Yourservic42170,https://pbs.twimg.com/profile_images/1858149273117847553/7MlQuJGg_normal.jpg,AT yourservice,@Yourservic42170,·,Mar 24,Cry more…Dan.,9,,,https://x.com/Yourservic42170/status/2036175101847110069,https://x.com/Yourservic42170/status/2036175101847110069/analytics
https://x.com/NotPiettroo,https://pbs.twimg.com/profile_images/1926570227212365824/XxE66yc1_normal.jpg,Petr Konecny,@NotPiettroo,·,Mar 23,Release th epstein files,78,2,,https://x.com/NotPiettroo/status/2036030014940955035,https://x.com/NotPiettroo/status/2036030014940955035/analytics
https://x.com/RealAlexJones,,Alex Jones,@RealAlexJones,·,Mar 27,Breaking Video: Trump Says Attacking,344K,425,616,https://x.com/RealAlexJones/status/2037291294532177965,https://x.com/RealAlexJones/status/2037291294532177965/analytics
https://x.com/FurkanGozukara,https://pbs.twimg.com/profile_images/2014329290884599808/vCzvsOIm_normal.jpg,Furkan Gözükara,@FurkanGozukara,·,Mar 25,Terrifying warning. A,314K,118,862,https://x.com/FurkanGozukara/status/2036787639689375927,https://x.com/FurkanGozukara/status/2036787639689375927/analytics
https://x.com/DanBilzerian,https://pbs.twimg.com/profile_images/1841837652443856898/IqxLiFXL_normal.jpg,Dan Bilzerian,@DanBilzerian,·,Mar 23,@WhiteHouse,You literally attacked,Iran,514,https://x.com/DanBilzerian/status/2036021124547686639,
https://x.com/FurkanGozukara,https://pbs.twimg.com/profile_images/2014329290884599808/vCzvsOIm_normal.jpg,Furkan Gözükara,@FurkanGozukara,·,Mar 24,Absolute bombshell. General McMaster casually admits on live TV that the IDF is now striking Russian ships in the Caspian Sea and the,1.1M,589,11K,https://x.com/FurkanGozukara/status/2036215779893321999,https://x.com/FurkanGozukara/status/2036215779893321999/analytics
https://x.com/FurkanGozukara,,Furkan Gözükara,@FurkanGozukara,·,Mar 23,Terrifying,551K,215,1.6K,https://x.com/FurkanGozukara/status/2035869975429218439,https://x.com/FurkanGozukara/status/2035869975429218439/analytics
https://x.com/FurkanGozukara,https://pbs.twimg.com/profile_images/2014329290884599808/vCzvsOIm_normal.jpg,Furkan Gözükara,@FurkanGozukara,Follow,Click to Follow FurkanGozukara,Absolute bombshell. General McMaster casually admits on live TV that the IDF is now striking Russian ships in the Caspian Sea and the US is blocking Chinese fuel shipments to Iran. They are literally trying to ignite World War 3 to protect Israel.,0:03 / 1:07,"6:57 AM · Mar 24, 2026",·,https://x.com/FurkanGozukara/status/2036215779893321999/analytics,https://x.com/HororPotong
https://x.com/zoltar_great,https://pbs.twimg.com/profile_images/1384369622565015555/C0swYQ9l_normal.jpg,The Great Zoltar,@zoltar_great,·,Mar 24,"I say this as an American:
I absolutely hate Israel.
They're a rabid dog that is going to get everyone killed.",6.8K,5,30,https://x.com/zoltar_great/status/2036252111303028750,https://x.com/zoltar_great/status/2036252111303028750/analytics
https://x.com/Atos1933,https://pbs.twimg.com/profile_images/1946888942973845504/ymJbO3pI_normal.jpg,Atos,@Atos1933,·,Mar 24,"It would be nice if countries in the Middle East backed by Iranian missiles started a ground invasion into Israel from southern Lebanon and Syria.

That would be a glorious sight :)",15K,10,24,https://x.com/Atos1933/status/2036251784692261292,https://x.com/Atos1933/status/2036251784692261292/analytics
https://x.com/aishamusic,https://pbs.twimg.com/profile_images/1612687707/5_normal.JPG,Aisha,@aishamusic,·,Mar 24,"""Israel"" needs to be abolished. Enough, already. The place was Palestine on countless maps for generations, then some greedy bloodthirsty people (the Rothschilds) decided to establish ""Israel"" in 1949 on Palestinian land, and in doing so threaten the whole world.",8K,10,37,https://x.com/aishamusic/status/2036283798229324048,https://x.com/aishamusic/status/2036283798229324048/analytics
https://x.com/AshleySCHowes,https://pbs.twimg.com/profile_images/1792632075629002752/8cma4NwC_normal.jpg,Ash,@AshleySCHowes,·,Mar 24,"They are not trying to 'ignite World War 3 to protect Israel'. Israel is trying to ignite WW 3 to weaken the region (and the West) so that she can step in and become a world leader. It's controlled demolition. The more war she can ignite, the sooner Greater Israel is realized.",6.9K,7,24,https://x.com/AshleySCHowes/status/2036245527742816763,https://x.com/AshleySCHowes/status/2036245527742816763/analytics
https://x.com/amuse,https://pbs.twimg.com/profile_images/2018713704775204864/-U2Ynl9y_normal.jpg,@amuse,@amuse,·,Mar 24,Is China shipping fuel to Iran?,3.3K,3,3,https://x.com/amuse/status/2036457334633881923,https://x.com/amuse/status/2036457334633881923/analytics
https://x.com/AsteroidEnergy,https://pbs.twimg.com/profile_images/1766476552349294592/P4qkEABg_normal.jpg,Space Initiatives,@AsteroidEnergy,·,Mar 24,"How? By what overflights do the IDF get to the Caspian?

And where do the American tankers refuel them?",40,1,,https://x.com/AsteroidEnergy/status/2036451322120028240,https://x.com/AsteroidEnergy/status/2036451322120028240/analytics
https://x.com/zainaconda,https://pbs.twimg.com/profile_images/2021717747525378048/3vBhZpUs_normal.jpg,Zainab Qayoom~ZQ,@zainaconda,·,Mar 24,"but who is going to believe such liars now? in 2026 the world in real time is connected to russian & iranian spokespersons. these guys & satanspawnhell just lie, false flag, attack, butcher kids & play victim",28,1,,https://x.com/zainaconda/status/2036412174835581127,https://x.com/zainaconda/status/2036412174835581127/analytics
https://x.com/xxmahibogixx,https://pbs.twimg.com/profile_images/1935217246399578112/uBNlTDGK_normal.jpg,Mahender Bogi,@xxmahibogixx,·,Mar 24,"McMaster said Iranian vessels (smuggling Russian drones), not Russian ships. Caspian strikes confirmed. ""US blocking Chinese fuel""  zero evidence.",72,,,https://x.com/xxmahibogixx/status/2036413104658194863,https://x.com/xxmahibogixx/status/2036413104658194863/analytics
https://x.com/not_insayne,https://pbs.twimg.com/profile_images/1659292195902353413/SB9GeCGT_normal.jpg,Larry Cloetta,@not_insayne,·,Mar 24,“Russia was smuggling drones into Iran”,4.2K,9,5,https://x.com/not_insayne/status/2036250154030997973,https://x.com/not_insayne/status/2036250154030997973/analytics
https://x.com/Mononoke__Hime,https://pbs.twimg.com/profile_images/842106901475151872/7RlAppVQ_normal.jpg,Global Awareness 101,@Mononoke__Hime,·,Mar 24,"This is why Trump and the Zionist Republicans decided to create the Save Act scandal in America now AS A DISTRACTION knowing Democrats would not support it causing massive disruption at our airports and travelers grief.

1) Don't pay attention to Trump and Israel causing WW3.
2)",4.1K,5,24,https://x.com/Mononoke__Hime/status/2036264811798077817,https://x.com/Mononoke__Hime/status/2036264811798077817/analytics
https://x.com/MoniX_MAGABased,https://pbs.twimg.com/profile_images/2025444085725577216/8ifXm74a_normal.jpg,MonicaSolair AMERICA ONLY USA,@MoniX_MAGABased,·,Mar 24,,4K,2,14,https://x.com/MoniX_MAGABased/status/2036319705347039552,https://x.com/MoniX_MAGABased/status/2036319705347039552/analytics
https://x.com/journal_court,https://pbs.twimg.com/profile_images/1943252585567158272/EtDS01o__normal.jpg,Journal Court,@journal_court,·,Mar 24,questionable source there and he didn't say exactly what you mentioned. These network shows are owned by the zios and their sole purpose is to guide boomers into accepting the wars,6.8K,3,71,https://x.com/journal_court/status/2036231398894477610,https://x.com/journal_court/status/2036231398894477610/analytics
https://x.com/basedgnostic,https://pbs.twimg.com/profile_images/2038668153182416896/7xsmimSv_normal.jpg,Restore Englaland,@basedgnostic,·,Mar 24,Just one bad decision away from Russia striking Israel.,4.8K,2,2,https://x.com/basedgnostic/status/2036242185968849324,https://x.com/basedgnostic/status/2036242185968849324/analytics
https://x.com/elTOPGOY,https://pbs.twimg.com/profile_images/2022784437759660032/uIHeLpZX_normal.jpg,el TOP GOY,@elTOPGOY,·,Mar 24,"The US can't even beat Iran by itself.   

The world is against us. The UN won't help us - they are also weak.   

China and Russia, plus North Korea and friends, will end up destroying the US.   

We'd best play nice before those N bombs start flying, and I'm not talking the",3.9K,3,5,https://x.com/elTOPGOY/status/2036237912459845921,https://x.com/elTOPGOY/status/2036237912459845921/analytics
https://x.com/RobertNSchlesi1,https://pbs.twimg.com/profile_images/1309351240296361985/uZSDrBpx_normal.jpg,Robert N. Schlesinger,@RobertNSchlesi1,·,Mar 24,"The trajectory of the Iran War has increasing potential of becoming a more widespread regional war or World War 3, also involving both Russia and China against the U S. and Israel.",4.9K,1,11,https://x.com/RobertNSchlesi1/status/2036272632719614013,https://x.com/RobertNSchlesi1/status/2036272632719614013/analytics
https://x.com/Steven_Hartov,https://pbs.twimg.com/profile_images/1107502706611105792/bbvR-i3A_normal.jpg,Steven Hartov,@Steven_Hartov,·,Mar 24,Do you speak English? He said the IDF struck ships in the Caspian because Russia was trying to smuggle drones to Iran. At no time did he say they were Russian ships. You think Putin would just sit there if Israel attacked Russian ships? Moronic.,2.6K,5,3,https://x.com/Steven_Hartov/status/2036248134465024290,https://x.com/Steven_Hartov/status/2036248134465024290/analytics
https://x.com/LordFar49246861,https://pbs.twimg.com/profile_images/1196538724642742272/FtVnGTZM_normal.png,Lord Farquaad,@LordFar49246861,·,Mar 24,All for Israel!,1K,8,33,https://x.com/LordFar49246861/status/2036313126656983513,https://x.com/LordFar49246861/status/2036313126656983513/analytics
https://x.com/basedgnostic,https://pbs.twimg.com/profile_images/2038668153182416896/7xsmimSv_normal.jpg,Restore Englaland,@basedgnostic,·,Mar 24,Just one bad decision away from Russia striking Israel.,4.8K,2,2,https://x.com/basedgnostic/status/2036242185968849324,https://x.com/basedgnostic/status/2036242185968849324/analytics
https://x.com/naveedciao,https://pbs.twimg.com/profile_images/2025833279136391168/eSRZLB1T_normal.jpg,NAV,@naveedciao,·,Mar 24,,5.2K,3,4,https://x.com/naveedciao/status/2036287748802277790,https://x.com/naveedciao/status/2036287748802277790/analytics
https://x.com/Intelligencer41,https://pbs.twimg.com/profile_images/2025815891259035648/RTSAJaPA_normal.jpg,The Intelligencer,@Intelligencer41,·,Mar 24,Ukraine drones wrecked Russian Caspian missile ships at Kaspiysk Nov 2024 to sever Iran aid route—not IDF. per Israel Hayom. Chinese fuel block? Zero trace. McMaster's WW3 bait ignores facts.,3.7K,4,11,https://x.com/Intelligencer41/status/2036234444810363118,https://x.com/Intelligencer41/status/2036234444810363118/analytics
https://x.com/nishant_nihar,https://pbs.twimg.com/profile_images/1628537534438580225/EcDbO6qb_normal.jpg,Nishant Nihar,@nishant_nihar,·,Mar 24,"Vlad, The Impaler shall descend",3K,3,1,https://x.com/nishant_nihar/status/2036228892567150934,https://x.com/nishant_nihar/status/2036228892567150934/analytics
https://x.com/Okolikomatts,https://pbs.twimg.com/profile_images/2020503381907795968/xYEKo6CP_normal.jpg,OKOLIKO MATTHEW,@Okolikomatts,·,Mar 24,Nothing but the truth. These guys are willing to go to any extent to preserve Israel. Even it means killing everyone in the Gulf nations. Even if it means igniting another world war,1.6K,1,2,https://x.com/Okolikomatts/status/2036279075145195687,https://x.com/Okolikomatts/status/2036279075145195687/analytics
https://x.com/FrigatePen,https://pbs.twimg.com/profile_images/1895666301089058816/Lrvfp6U6_normal.jpg,Patrick Welch,@FrigatePen,·,Mar 24,Russia and China should take action against the aggressors,1.7K,1,3,https://x.com/FrigatePen/status/2036229302648557616,https://x.com/FrigatePen/status/2036229302648557616/analytics
https://x.com/cctenpro,https://pbs.twimg.com/profile_images/2037635271156809728/jRDZujaL_normal.jpg,Cctenpro,@cctenpro,·,Mar 24,"Well, you know if Israel keeps pushing Russia by striking Russian ships and especially striking the Russian built nuclear power plant in Iran that has a Russian flag flying over the entrance. Russia is going to retaliate in a big way and nobody is going to do anything to Russia.",2.2K,2,4,https://x.com/cctenpro/status/2036250125526507648,https://x.com/cctenpro/status/2036250125526507648/analytics
https://x.com/MissPolly62,https://pbs.twimg.com/profile_images/1676892060761341952/KLgGr7wl_normal.jpg,Miss Polly,@MissPolly62,·,Mar 24,The entire world should leave the US/Israelie TERRORISTS to fight their own wars and hopefully Iran China and Russia will retaliate with such force that the US/Israelie TERRORISTS will never be able to TERRORISE THE WORLD ever again.,135,4,15,https://x.com/MissPolly62/status/2036249223386243443,https://x.com/MissPolly62/status/2036249223386243443/analytics
https://x.com/1NonNobisDomine,https://pbs.twimg.com/profile_images/1829919903823863809/dAcWDwz__normal.jpg,Rerdine Rouabah,@1NonNobisDomine,·,Mar 24,,490,4,12,https://x.com/1NonNobisDomine/status/2036364438517743837,https://x.com/1NonNobisDomine/status/2036364438517743837/analytics
https://x.com/wakoppa,https://pbs.twimg.com/profile_images/1501557305002893319/tzoL76WM_normal.jpg,Soviet Nazis Behind Everything,@wakoppa,·,Mar 24,McMaster Worked at Think Tank Backed by Soros-Funded Group that Helped Obama Sell Iran Nuclear Deal,1.7K,2,5,https://x.com/wakoppa/status/2036242233469325824,https://x.com/wakoppa/status/2036242233469325824/analytics
https://x.com/jeffpjordan,https://pbs.twimg.com/profile_images/1639348568241897473/CAEBRFd9_normal.jpg,Jeffrey P Jordan,@jeffpjordan,·,Mar 24,McMaster hates Trump. He'll say anything he's told to say. Go fuck yourself.,636,3,19,https://x.com/jeffpjordan/status/2036257820669362553,https://x.com/jeffpjordan/status/2036257820669362553/analytics
https://x.com/MadlerDO,https://pbs.twimg.com/profile_images/1597731569782984706/REYlEg21_normal.png,Michael Adler,@MadlerDO,·,Mar 24,Chinese fuel shipments TO IRAN? What a clown show,5.6K,2,1,https://x.com/MadlerDO/status/2036271203153768711,https://x.com/MadlerDO/status/2036271203153768711/analytics
https://x.com/AlexSad75177637,https://pbs.twimg.com/profile_images/1867880503417909248/CwJzXXr9_normal.jpg,三天王 (Sam Tin Wong),@AlexSad75177637,·,Mar 24,Smuggling?! Like they are smuggling Oil to Cuba? The world's Mafia!,2.2K,16,,https://x.com/AlexSad75177637/status/2036243492863877589,https://x.com/AlexSad75177637/status/2036243492863877589/analytics
https://x.com/soiled_Red,https://pbs.twimg.com/profile_images/1958903013508071424/khl_KRk6_normal.jpg,White,@soiled_Red,·,Mar 24,"WW3 is the only thing that will stop further exposure of the Epstein Class and will open the floodgates for this Israel 1st gov to implement measures to curb mass antisemitism 

The pedos are in full control.",444,2,12,https://x.com/soiled_Red/status/2036253719575069039,https://x.com/soiled_Red/status/2036253719575069039/analytics
https://x.com/wyld_heath,https://pbs.twimg.com/profile_images/1897881065660071938/ItjXfpVj_normal.jpg,Heath Wyld,@wyld_heath,·,Mar 24,"Not a big problem. Russia and China have better nukes and better subs than Israel.

Nuclear ping pong diplomacy.",938,3,1,https://x.com/wyld_heath/status/2036355697668137504,https://x.com/wyld_heath/status/2036355697668137504/analytics
https://x.com/tony_vandongen,https://pbs.twimg.com/profile_images/1906496804012658688/EfKtDxXa_normal.jpg,Tony VanDongen,@tony_vandongen,·,Mar 24,Israel better be careful poking the bear. Russia can wipe it of the map.,506,4,1,https://x.com/tony_vandongen/status/2036417691842392334,https://x.com/tony_vandongen/status/2036417691842392334/analytics
https://x.com/thebluesbum,https://pbs.twimg.com/profile_images/854777309089419266/UjEEHkDX_normal.jpg,The Blues Bum,@thebluesbum,·,Mar 24,"Strange, i heard idf was bombing iran's naval fleet on the caspian, not russian boats.  I think russians would not hessitate to directly reply to Israel for this.  May be he has misinformation...",2.5K,1,1,https://x.com/thebluesbum/status/2036237655776592287,https://x.com/thebluesbum/status/2036237655776592287/analytics
